PROGRAM,SITE,YEAR,ANC,DOC,NO3,SBC_ALL,SBC-0,SO4
VTSSS,VT40,2009,18.515,0,0,83.113,0,48.433
VTLTM,1C1-112E,2010,46.2,5.383,1.951,129.352,102.237,48.441
VTSSS,VT05,1998,173.355,0,2.315,243.2,0,48.505
VTSSS,VT39,2014,-3.458,0,0.25,54.44,0,48.525
ALTM,070859O,2013,17.89,3.15,14.19,68.46,90.93,48.55
VTSSS,VT22,2011,126.308,0,0.75,212.128,0,48.555
VTLTM,1C1-107E,2008,67.267,6.067,3,154.433,131.367,48.567
VTSSS,VT22,2000,106.247,0,3.47,190.933,0,48.567
VTLTM,1C3-076E,2009,6.6,4.877,0.857,564.451,80.731,48.58
VTLTM,1C1-110E,2006,-8.867,1.5,18.1,62.9,47.65,48.6
VTSSS,VT10,1993,34.938,0,1.75,97.898,0,48.628
VTSSS,VT75,2001,159.495,0,11.42,257.585,0,48.645
MELTM,1E1-132E,2009,6.78,3.472208922,0.099734513,150.33271,72.01531,48.66524
MELTM,1E1-134E,2010,-15.057,5.787,0.007,118.056,39.783,48.667
ALTM,041007O,2014,19.97,5.86,18.19,80.73,104.02,48.67
VTSSS,VT22,2012,130.338,0,0.375,210.528,0,48.69
VTSSS,VT39,2011,-3.175,0,0.363,57.678,0,48.715
VTSSS,VT76,1997,22.488,0,1.12,91.065,0,48.72
VTSSS,VT02,1997,40.745,0,30.895,134.953,0,48.74
ALTM,040704O,2013,15.93,3.77,4.66,55.6,81.71,48.75
VTSSS,VT22,2007,123.433,0,3.015,216.648,0,48.753
VTSSS,VT66,1990,119.673,0,35.368,240.805,0,48.77
VTLTM,1C1-101E,2007,-5,4.667,9.5,71.4,51.367,48.8
ALTM,040186O,2012,-6,4.49,23.91,38.83,56.43,48.85
VTSSS,VT22,1995,119.095,0,4.355,206.973,0,48.853
VTSSS,VT75,2009,161.688,0,3.94,258.228,0,48.88
VTLTM,1C1-097E,2013,37.45,2.127,1.606,112.797,78.742,48.914
ALTM,020059O,2010,64.86,7.92,1.05,147.39,184.45,48.93
VTSSS,VT66,2015,167.58,0,4.258,257.278,0,48.985
VTLTM,1C1-089E,2001,5.133,4.5,4.767,83.3,60.733,49
MELTM,1E1-133E,2004,53.9,3.2,0.4,211.1,105.1,49
VTSSS,VT76,2014,18.893,0,0.988,93.745,0,49.043
VTLTM,1C1-112E,2013,61.7,5.103,6.559,150.313,117.688,49.044
VTSSS,VT40,2004,21.477,0,0.773,84.873,0,49.057
VTSSS,VT22,2013,110.21,0,0.505,191.515,0,49.058
VTSSS,VT12,1999,151.035,0,11.213,226.543,0,49.058
VTSSS,VT75,2015,151.425,0,4.38,245.09,0,49.11
VTLTM,1C1-112E,2011,45.104,4.167,5.158,119.777,94.16,49.158
VTSSS,VT02,1996,39.655,0,26.968,130.148,0,49.16
MELTM,1E1-135E,1991,61.53333333,3.466666667,0.133333333,181.6,100.7666667,49.16666667
MELTM,1E1-135E,1990,57.76666667,3.4,0.266666667,187.9666667,106.6333333,49.16666667
VTSSS,VT02,2014,36.588,0,22.805,126.028,0,49.178
VTSSS,VT22,2009,127.743,0,0.898,210.718,0,49.18
VTSSS,VT75,2003,142.02,0,1.963,243.963,0,49.183
ALTM,020138O,1994,-24.08,9.53,3.17,52.93,59.02,49.19
ALTM,1A1-107E,1996,-46.89,15.35,3.42,58.92,68.59,49.19
ALTM,041007O,2015,28.95,5.98,14.52,85.78,111.53,49.19
ALTM,1A1-106O,2015,32.31,5.65,11.51,94.37,122.92,49.2
VTSSS,VT39,1993,-2.108,0,1.083,53.135,0,49.228
VTSSS,VT39,2008,-5.145,0,0.985,57.183,0,49.238
VTSSS,VT15,2017,31.34,0,1.0575,95.265,0,49.2525
VTSSS,VT02,2010,40.75,0,16.75,127.81,0,49.278
CATLTM,1434025,2017,29.19363984,2.167674995,9.780116718,128.5963862,113.2189225,49.33273315
MELTM,1E1-135E,1993,72.33333333,3.166666667,0,205.2333333,115.7333333,49.33333333
VTSSS,VT66,2001,176.943,0,11.585,278.185,0,49.383
VTSSS,VT10,2003,25.568,0,1.703,89.673,0,49.415
MELTM,ME-0441E,2008,64.76666667,4.523333333,0.16,189.4333333,120.5333333,49.43333333
ALTM,1A2-066O,2017,13.64563636,3.885845455,0.675715279,90.02415429,68.2203092,49.44620969
ALTM,1A1-102O,2011,42.6,2.62,3.82,92.25,113.68,49.48
ALTM,040707O,2017,65.1632,4.68578,0.278261556,150.3168475,114.7474978,49.4967499
VTLTM,1C1-101E,2006,-5.667,6.267,8.533,71.667,51.067,49.5
MELTM,1E1-131E,1995,4.7,2.85,0.35,145.05,60.55,49.5
VTSSS,VT40,1991,19.555,0,0.808,84.753,0,49.518
ALTM,040576O,2016,34.95,4.33,13.86,104.23,124.39,49.54
VTSSS,VT05,1999,97.835,0,0.735,167.438,0,49.565
VTLTM,1C1-110E,2004,-6.333,1.367,15.933,65.533,50.033,49.6
VTLTM,1C3-076E,2016,-1.933,3.257,1.428,970.437,107.252,49.621
MELTM,ME-4575E,2010,43.46,4.438,0.15,175.732,93.343,49.623
VTSSS,VT04,2002,44.553,0,6.348,117.928,0,49.635
VTSSS,VT05,2005,97.505,0,0.943,175.713,0,49.64
VTSSS,VT10,2000,29.683,0,1.315,98.09,0,49.685
VTSSS,VT14,2002,29.66,0,3.248,96.63,0,49.69
VTSSS,VT02,2001,35.39,0,33.838,132.93,0,49.733
VTSSS,VT04,2007,33.587,0,1.123,108.62,0,49.85
ALTM,020265O,2012,20.48,3.88,17.18,81.08,104.25,49.86
VTSSS,VT76,2016,19.443,0,0.843,88.993,0,49.865
VTLTM,1C1-090E,2006,26.933,4,7.1,106.45,85.15,49.867
ALTM,041007O,2013,15.16,6.57,15.81,81.04,102.99,49.87
ALTM,1A1-103O,2016,32.21,5.26,7.83,96.18,125.91,49.88
VTLTM,1C1-089E,2003,14.267,5.9,7.367,89.267,66.267,49.9
VTSSS,VT66,1992,148.133,0,27.37,261.305,0,49.903
VTSSS,VT66,1995,144.673,0,14.328,261.343,0,49.92
VTSSS,VT76,2017,18.435,0,0,91.025,0,49.925
VTSSS,VT06,2017,52.02,0,6.925,123.96,0,49.925
VTSSS,VT22,1992,107.023,0,8.575,199.145,0,49.93
VTSSS,VT22,2006,109.293,0,0.268,199.895,0,49.94
MELTM,1E1-131E,1999,12,2.3,0.5,147.9,52.9,50
MELTM,1E1-131E,2004,13.9,2.2,0.4,149.6,61.6,50
MELTM,ME-9999E,2004,33.8,3.633333333,0.133333333,154.2333333,79.56666667,50
MELTM,ME-0441E,2004,70.66666667,5.833333333,0.433333333,219.6333333,137.9666667,50
VTSSS,VT22,2003,112.355,0,4.253,202.753,0,50.06
MELTM,1E2-060E,2012,130.437,11.171,0.123,263.414,228.623,50.087
VTSSS,VT02,2011,35.47,0,19.095,123.738,0,50.095
VTSSS,VT02,2005,39.5,0,22.608,132.28,0,50.163
VTSSS,VT40,2011,15.593,0,0.213,83.055,0,50.198
VTSSS,VT76,1996,20.693,0,1.6,92.008,0,50.198
VTLTM,1C1-090E,2001,30.2,3.333,6.867,113.433,90.067,50.2
VTSSS,VT22,1999,122.655,0,15.065,220.108,0,50.235
VTSSS,VT39,2004,-2.327,0,0.69,57.333,0,50.237
VTSSS,VT31,1999,0.77,0,0.707,67.203,0,50.237
VTSSS,VT66,2000,172.445,0,8.173,274.615,0,50.245
VTSSS,VT39,1996,-0.593,0,0.798,58.278,0,50.305
MELTM,ME-9999E,2001,36.3,2.6,0.2,135.5,64.66666667,50.33333333
VTSSS,VT76,1995,19.963,0,1.268,93.48,0,50.385
VTSSS,VT58,2002,104.17,0,1.585,188.125,0,50.393
VTSSS,VT06,2009,54.475,0,2.998,131.975,0,50.405
VTSSS,VT40,2010,14.385,0,0.068,82.573,0,50.41
VTSSS,VT22,2001,128.233,0,3.03,215.508,0,50.418
VTSSS,VT22,1997,123.108,0,11.063,217.43,0,50.445
VTSSS,VT10,1996,23.623,0,1.75,90.148,0,50.475
MELTM,ME-4575E,2006,42.95,5.35,0,183.35,98.85,50.5
ALTM,1A1-103O,2014,27.11,5.66,16.1,93.08,119.43,50.53
VTSSS,VT66,2003,160.73,0,6.045,260.103,0,50.54
VTLTM,1C1-100E,2004,10.8,8.4,3.9,102.833,84.567,50.6
VTLTM,1C1-100E,2008,15,6.833,1.333,102.7,86.867,50.6
ALTM,1A1-106O,2014,26.58,5.38,15.94,91.21,118.19,50.63
VTSSS,VT76,1993,22.715,0,1.213,92.225,0,50.643
ALTM,1A1-110O,2017,46.68066667,5.630922222,0.553397433,142.0229516,108.7930261,50.65569179
VTLTM,1C1-090E,2004,31.6,3.633,7.367,116.267,93.633,50.667
VTSSS,VT75,2007,154.448,0,9.635,265.785,0,50.678
VTSSS,VT76,2004,22.553,0,0.693,92.807,0,50.71
VTSSS,VT05,2007,85.95,0,0,158.483,0,50.713
VTSSS,VT40,2005,20.193,0,0.798,83.883,0,50.813
ALTM,1A1-089O,2017,22.2836,4.67568,0.360694866,103.2770672,83.754476,50.8135243
ALTM,040210O,2014,-0.59,3.34,20.31,48.41,65.72,50.83
ALTM,040826O,2013,52.48,3.66,8.45,109.52,140.34,50.85
VTLTM,1C1-093E,2014,8.663,2.04,24.719,98.694,69.655,50.866
ALTM,1A1-106O,2016,34.4,5.13,8.27,97.2,127.55,50.87
VTSSS,M003,2008,265.57,0,0.73,326.85,0,50.873
VTSSS,VT10,2009,22.928,0,0.183,99.21,0,50.903
VTLTM,1C1-093E,2016,12.9,2.533,5.355,87.859,59.22,50.957
VTSSS,VT40,2003,21.02,0,0.97,86.623,0,50.96
VTSSS,VT66,1996,157.32,0,13.808,262.495,0,50.98
MELTM,1E1-131E,2003,12,0,1.8,149.4,59.4,51
MELTM,1E1-131E,1994,12.6,2.4,0,141.4,60.4,51
MELTM,1E1-133E,1995,40.2,3.55,0.25,196.55,97.05,51
MELTM,1E1-060E,1995,97.925,5.225,0.6,257.325,186.575,51
VTSSS,VT39,2013,-3.475,0,0.14,57.673,0,51.003
ALTM,1A1-111S,2014,-10.14,6.85,23.12,43.69,62.03,51.04
VTSSS,VT05,2002,117.3,0,3.398,193.318,0,51.065
VTSSS,VT76,1992,21.4,0,0.933,92.98,0,51.08
VTSSS,VT10,1999,32.763,0,1.69,103.77,0,51.093
VTLTM,1C1-097E,2010,25.333,2.027,0.643,100.507,70.492,51.148
VTSSS,VT15,2015,34.763,0,0.965,102.575,0,51.21
VTSSS,VT40,2013,16.248,0,0.38,83.74,0,51.235
VTSSS,VT31,2002,1.33,0,0.763,70.163,0,51.258
MELTM,ME-2068E,2010,206.413,1.917,0.023,276.066,206.285,51.26
VTSSS,M003,2013,82.77,0,0,154.66,0,51.26
VTLTM,1C1-089E,1999,12.133,5.733,2.833,91.267,68.667,51.267
VTSSS,M002,2001,-6.097,0,1.03,62.917,0,51.29
VTSSS,VT02,2008,42.348,0,21.968,132.563,0,51.308
MELTM,ME-9999E,2000,22.8,3.166666667,0.333333333,141.8666667,68.86666667,51.33333333
VTSSS,VT40,2008,14.365,0,1.078,85.558,0,51.338
VTSSS,VT78,2017,10.7125,0,5.19,80.305,0,51.365
VTSSS,M002,1996,-7.75,0,0.693,54.413,0,51.39
ALTM,040707O,2015,72.02,4.52,4.66,116.68,155.76,51.42
VTSSS,VT15,2013,33.745,0,0.773,102.463,0,51.423
ALTM,070859O,2012,25.37,2.68,21.29,80.85,105.7,51.43
VTLTM,1C1-110E,2001,-4.8,0.867,11.667,62.433,46.667,51.433
ALTM,1A1-111S,2009,-17.83,8.5,9.73,44.17,59.23,51.47
VTLTM,1C1-091E,2009,55.667,5.17,0.619,131.305,113.76,51.495
MELTM,1E1-131E,1993,8.5,2.4,0,144.8,62.8,51.5
VTSSS,VT10,1995,25.87,0,1.343,95.728,0,51.515
VTSSS,VT75,1999,153.383,0,12.398,257.038,0,51.52
ALTM,040852O,2011,5.81,6.05,8.98,63.5,80.6,51.53
VTSSS,M002,2000,-11.213,0,1.053,55.967,0,51.56
VTLTM,1C1-100E,2005,6,8.633,8.767,96.467,80.067,51.567
VTSSS,VT75,1996,137.475,0,11.673,239.828,0,51.575
VTSSS,VT78,2016,40.278,0,2.283,109.545,0,51.62
VTSSS,VT02,1994,34.733,0,21.578,127.545,0,51.64
VTSSS,VT76,2015,20.93,0,0.573,96.818,0,51.658
MELTM,ME-9999E,2002,32.46666667,3.866666667,0.3,147.3666667,72.03333333,51.66666667
MELTM,1E2-060E,1994,142.6666667,9.766666667,0.066666667,245.1,209.7666667,51.66666667
ALTM,020265O,2013,30.06,3.43,14.07,82.12,107.47,51.69
VTSSS,M003,2012,126.305,0,0.108,196.365,0,51.695
VTLTM,1C1-107E,2007,64.867,5.933,4.2,159.867,135.2,51.7
VTSSS,VT39,1990,-1.55,0,0.885,58.343,0,51.725
VTSSS,M002,2012,-16.663,0,0.507,49.443,0,51.743
ALTM,040874O,2013,10.18,3.01,10.44,60.13,79.15,51.75
VTSSS,VT75,2008,148.053,0,5.323,247.103,0,51.768
VTSSS,VT66,1994,165.15,0,18.353,273.033,0,51.81
ALTM,070859O,2011,14.78,2.98,15.72,68.55,90.6,51.84
VTSSS,VT75,2006,151.035,0,1.135,254.563,0,51.86
ALTM,1A1-111S,2010,-18.94,7.77,20.16,47.6,65.16,51.96
MELTM,1E1-131E,1997,11,2,0,144.9,58.9,52
MELTM,1E1-133E,2003,52.9,0,0.9,210.4,101.4,52
MELTM,ME-0441E,2007,65.16666667,4,0.1,190.5666667,119.5666667,52
ALTM,020059O,2009,60.94,8.1,0.94,154.25,190.56,52
ALTM,040850O,2013,31.98,3.56,5.4,94.02,111.78,52.05
VTSSS,VT40,2006,17.17,0,0,85.593,0,52.065
ALTM,040186O,2010,-3.68,5.39,5.69,35.69,50.49,52.07
VTSSS,VT39,2005,-1.05,0,0.708,57.915,0,52.095
ALTM,1A1-107E,1994,-56.36,15.47,5.68,58.08,66.2,52.1
VTSSS,VT66,2013,153.67,0,5.235,249.588,0,52.113
ALTM,1A2-077O,2015,124.7,3.83,3.44,167.69,209.21,52.12
ALTM,020138O,2002,-22.89,10.22,2.87,56.87,62.74,52.14
ALTM,1A1-107E,1993,-57.97,14.05,2.68,55.43,63.26,52.14
VTSSS,VT31,2007,-2.16,0,0.405,70.118,0,52.15
VTSSS,VT76,2013,16.3,0,0.725,90.37,0,52.283
VTLTM,1C1-093E,2017,9.685714286,2.334666667,2.418022774,78.32124286,53.50138571,52.29714286
MELTM,1E1-132E,2008,16,2.6,0,145.4,63,52.3
VTSSS,VT06,2012,58.873,0,4.63,136.998,0,52.318
MELTM,1E2-060E,1998,166,11.23333333,0.7,253.4333333,219.4333333,52.33333333
VTSSS,VT75,2005,145.553,0,11.108,256.213,0,52.423
VTSSS,VT45,2016,69.85,0,1.337,147.003,0,52.437
VTSSS,VT76,2007,13.988,0,0.333,91.04,0,52.445
VTLTM,1C1-095E,2012,24.533,3.433,18.871,117.799,83.144,52.466
VTLTM,1C1-097E,2011,26.383,2.123,1.624,105.96,75.027,52.496
VTSSS,VT39,2006,-2.69,0,0,57.355,0,52.568
VTSSS,VT39,1995,-3.345,0,0.858,59.508,0,52.575
VTSSS,VT06,2015,57.133,0,6.49,132.133,0,52.61
ALTM,1A2-066O,2014,16.96,2.62,18.02,76.12,97.1,52.64
VTSSS,VT76,2001,17.035,0,0.74,83.935,0,52.655
MELTM,1E2-060E,1997,132.5333333,11.16666667,0.366666667,208.0333333,174.5333333,52.66666667
VTLTM,1C1-101E,2005,-3.2,5.967,9.267,72.833,52.567,52.667
CATLTM,143400680,2016,9.48,1.8818,11.54,91.69,76.81,52.68
ALTM,1A2-066O,2015,24.02,2.71,7.27,76.1,98.1,52.68
VTLTM,1C1-101E,2004,-0.667,6.267,9.033,74.4,53.533,52.767
VTSSS,VT66,1999,164.795,0,10.428,265.88,0,52.773
VTSSS,PINE,1992,257.62,0,3.12,343.68,0,52.88
VTSSS,VT24,1990,33.043,0,0.83,102.493,0,52.95
ALTM,040826O,2012,54.9,3.63,11.48,118.61,151.03,52.96
VTSSS,VT02,2002,35.388,0,30.07,138.195,0,52.963
VTSSS,VT66,1993,154.215,0,27.648,268.825,0,52.988
MELTM,1E1-131E,2001,14.4,2.1,0,147.6,57.6,53
MELTM,1E1-132E,2006,4.9,2.4,0,148.8,62.8,53
MELTM,1E1-132E,2007,7.3,2,0,148.7,65.7,53
MELTM,1E1-133E,1998,45.2,2.8,0.9,181.6,91.6,53
CATLTM,1434025,2015,38.83,1.5036,16.2,137.33,122.43,53.01
ALTM,040210O,2013,-0.1,3.38,15.89,51.63,68.95,53.02
VTSSS,VT45,2015,66.717,0,4.037,152.52,0,53.077
VTSSS,VT39,1991,-1.5,0,0.808,60.645,0,53.163
MELTM,ME-2068E,1995,190.7666667,2.5,0.133333333,292.7333333,219.5666667,53.16666667
VTLTM,1C1-110E,2003,-7.267,1,9.833,62.267,47.3,53.167
VTLTM,1C1-091E,2008,51.467,5.4,1.333,132,115.2,53.167
ALTM,040576O,2013,30.42,4.42,19.77,108.48,125.68,53.2
VTSSS,VT06,1992,61.195,0,13.078,140.205,0,53.203
VTSSS,VT75,1994,140.353,0,16.828,253.888,0,53.23
VTSSS,VT66,1997,142.83,0,21.223,274.165,0,53.235
ALTM,040707O,2014,75.44,4.4,5.22,120.53,157.33,53.25
MELTM,ME-2068E,1996,163,2.4,0,274.45,205.2,53.25
VTSSS,M002,2010,-15.297,0,0.213,61.163,0,53.293
VTSSS,VT05,2008,127.298,0,2.365,206.158,0,53.305
ALTM,1A1-017S,2017,3.825,7.276644444,0.564602461,88.20041716,65.96538974,53.32281736
VTSSS,VT24,2017,21.76,0,1.0425,94.99,0,53.3325
MELTM,1E1-131E,1992,14,1.9,0.433333333,137.7333333,60.73333333,53.33333333
VTSSS,VT33,1990,381.39,0,0.86,436.1,0,53.395
VTSSS,VT39,2003,-0.618,0,0.693,59.275,0,53.41
VTSSS,VT76,2012,14.173,0,0.433,91.697,0,53.413
ALTM,1A2-077O,2016,123.5,3.72,0.71,166.45,209.62,53.44
VTLTM,1C1-095E,2017,29.66666667,2.595666667,2.737,105.4803333,71.43433333,53.456
VTLTM,1C1-112E,2004,45.2,4.633,7.6,137.4,110.267,53.467
VTSSS,VT06,1991,71.903,0,11.638,148.833,0,53.495
VTLTM,1C1-095E,2016,36.667,3.713,5.235,129.284,88.437,53.508
VTSSS,VT66,2005,157.145,0,8.658,269.4,0,53.553
VTSSS,VT75,1992,127.073,0,16.818,233.038,0,53.555
ALTM,1A1-017S,2016,19.35,6.4,7.61,80.92,108.07,53.57
ALTM,020265O,2014,45.97,2.53,25.45,102.62,132.62,53.58
VTSSS,VT39,1998,-3.703,0,0.95,56.683,0,53.643
MELTM,ME-9999E,1997,35.16666667,3.133333333,0.933333333,146.0333333,77.7,53.66666667
MELTM,ME-2068E,2003,201.7,2.5,0,296.8666667,225.2,53.66666667
ALTM,1A2-066O,2016,20.84,3.27,5.32,71.86,94.54,53.68
VTSSS,VT02,2007,29.89,0,26.538,131.17,0,53.688
ALTM,1A3-065O,2011,14.17,3.34,15.28,77.72,98.86,53.7
ALTM,1A1-110O,2015,74.15,4.82,12.09,126.92,162.97,53.7
VTSSS,VT06,2013,57.268,0,6.783,133.74,0,53.725
VTSSS,VT76,2000,18.147,0,0.727,87.643,0,53.727
ALTM,040852O,2010,7.76,6.4,6.66,70.31,87.96,53.73
VTLTM,1C1-112E,2007,53.867,3.8,8.8,135.4,109.733,53.733
ALTM,1A1-078S,2017,9.319230769,3.940915385,0.566754006,89.90740499,64.06255926,53.74460084
VTSSS,VT66,2006,164.365,0,3.463,272.098,0,53.763
VTLTM,1C1-093E,2015,18.904,2.01,18.133,97.151,66.329,53.766
ALTM,020138O,2000,-22.37,11.03,3.02,54.52,60.61,53.77
VTLTM,1C1-095E,2014,34,3.353,11.423,124.148,86.361,53.785
MELTM,1E1-131E,1991,12.26666667,2.466666667,0.5,129,56.33333333,53.83333333
VTSSS,VT76,2005,17.365,0,1.075,88.62,0,53.855
ALTM,1A2-077O,2014,120.83,3.73,5.45,160.15,199.38,53.86
ALTM,1A1-110O,2014,52.53,4.69,15.91,115.78,148.25,53.9
ALTM,040704O,2011,17.02,3.72,7.1,57.8,83.56,53.93
VTSSS,VT06,2014,60.408,0,11.218,144.28,0,53.965
VTSSS,VT06,1996,62.788,0,11.503,141.373,0,53.973
VTSSS,VT78,2010,6.44,0,1.067,83.277,0,53.977
MELTM,1E1-133E,1999,49.5,2.95,0.3,185.3,88.3,54
MELTM,ME-2068E,2006,175.75,2.5,0.35,273.9,205.9,54
VTSSS,VT06,2011,63.735,0,0.05,145.168,0,54.01
VTSSS,VT78,2015,38.038,0,2.81,110.348,0,54.043
VTSSS,VT33,1991,460.875,0,0.85,524.08,0,54.045
ALTM,020265O,2011,36.24,3.71,14.46,88.25,115.07,54.05
VTLTM,1C1-110E,2002,-4.533,0.667,10.233,66.833,50.333,54.067
VTSSS,M002,2004,-14.11,0,1.893,49.943,0,54.1
VTLTM,1C1-091E,2007,49.2,4.933,2.067,133.033,113.9,54.133
VTSSS,VT24,2006,27.36,0,0,97.49,0,54.153
MELTM,1C1-078E,1998,46.16666667,7.066666667,0.3,121.4,87.73333333,54.16666667
VTLTM,1C1-090E,1998,27.067,3.7,1.433,111.167,90.133,54.167
ALTM,1A1-110O,2016,63.26,4.81,7.27,127.65,164.51,54.26
CATLTM,143400680,2017,-2.741335506,2.380724989,9.23116672,87.57737843,72.97509885,54.26921686
VTSSS,VT24,1991,39.783,0,1.888,108.65,0,54.285
ALTM,1A1-105S,2015,78.11,4.13,12.24,135.61,169.94,54.3
VTSSS,VT04,1999,39.71,0,3.468,114.97,0,54.3
MELTM,ME-2068E,1997,169.6666667,2.066666667,0.266666667,257.7333333,189.7333333,54.33333333
ALTM,040874O,2011,11.92,3.05,7.16,58.07,75.54,54.34
VTLTM,1C1-090E,2003,31.933,3.433,7.367,116.2,94,54.4
VTSSS,VT78,1991,4.677,0,2.503,74.54,0,54.423
VTLTM,1C1-091E,2006,48.467,5.167,7.1,136.4,116.967,54.467
ALTM,040704O,2012,19.66,3.31,6.32,63.56,91.95,54.49
CATLTM,1434025,2016,43.57,1.1547,13.51,144.38,127.17,54.49
MELTM,1E1-131E,2002,10.1,2.5,0.25,149.3,59.8,54.5
VTLTM,1C1-089E,2000,4.4,5.567,3.067,89,67.2,54.5
MELTM,ME-2068E,2008,175.2,2.496666667,0,273.75,206.875,54.5
ALTM,040850O,2012,34.66,3.24,6.69,96.81,114.58,54.51
ALTM,040852O,2009,3.87,5.84,7.83,67.73,83.58,54.52
VTLTM,1C1-112E,2009,36,4.59,2.689,124.334,100.554,54.548
ALTM,1A1-017S,2014,15.61,6.12,17.43,79.38,102.74,54.56
VTSSS,VT45,1990,52.158,0,2.36,135.58,0,54.598
MELTM,1C1-078E,1996,50.95,8.6,0.4,158.2,122.2,54.75
VTSSS,VT06,2004,60.59,0,7.065,140.24,0,54.76
ALTM,1A1-017S,2015,19.14,6.48,11.75,80.11,104.82,54.82
VTSSS,M002,2008,-7.08,0,0.35,64.075,0,54.82
MELTM,ME-2068E,2001,214.8333333,2.133333333,0.166666667,309.6666667,231.8333333,54.83333333
ALTM,1A1-089O,2015,29.59,3.9,10.06,95.06,115.11,54.84
ALTM,040850O,2011,23.87,3.43,7.02,87.28,104.04,54.88
ALTM,050706O,2009,10.89,4.78,18.16,71.48,89.11,54.91
VTSSS,VT15,2010,37.645,0,0.365,109.813,0,54.923
VTLTM,1C1-112E,2003,45.533,6.233,9.767,140.5,113.667,54.967
ALTM,1A1-112S,2009,13.04,8.37,3.53,78.35,99.5,54.98
VTSSS,M002,1995,-6.603,0,0.977,66.547,0,54.987
CATLTM,1434025,2014,29.92,0.393,28.1,141.95,126.68,54.99
VTSSS,VT45,1991,61.325,0,1.593,149.325,0,54.998
MELTM,1E1-131E,1998,9.6,2.2,1,130.6,56.6,55
MELTM,1E1-131E,2000,14.4,2,0.5,177.4,71.4,55
MELTM,ME-9999E,1996,34.35,3.95,0.6,161.65,85.4,55
MELTM,1E1-133E,1994,49.4,2.9,0.3,196.9,95.9,55
MELTM,1E1-133E,2000,52.1,2.9,0.2,224.4,99.4,55
MELTM,1E1-133E,2001,62.6,2.6,0.2,211.4,103.4,55
VTSSS,VT24,1998,43.023,0,2.67,113.11,0,55.003
VTSSS,VT06,2016,67.178,0,5.948,141.423,0,55.003
VTLTM,1C1-112E,2005,43.467,5,7.1,129.1,103.3,55.033
VTSSS,VT33,2017,472.875,0,0.0375,532.825,0,55.0775
CATLTM,143400680,2015,-3.51,2.2392,15,92.08,77.97,55.12
ALTM,040210O,2012,2.3,2.92,20.48,55.32,72.66,55.13
VTLTM,1C1-112E,2006,50.467,4.367,7.1,140.767,111.467,55.133
ALTM,1A1-103O,2013,25.01,5.53,14.57,95.82,123.23,55.14
VTSSS,VT24,1993,41.475,0,2.343,108.14,0,55.148
ALTM,040874O,2012,9.96,2.79,12.37,63.07,82.44,55.17
ALTM,040826O,2011,46.43,3.55,10.09,110.24,141.32,55.21
VTSSS,VT06,1997,67.738,0,11.068,146.613,0,55.315
VTLTM,1C1-089E,2002,2.8,4.967,4.5,89.367,64.967,55.333
ALTM,040704O,2010,23.88,3.52,4.46,65.18,91.37,55.35
VTSSS,VT76,2003,17.288,0,1.1,95.123,0,55.395
VTLTM,1C1-100E,1996,3.4,0,2.167,91.3,77.233,55.433
VTSSS,VT45,2014,58.523,0,4.25,147.167,0,55.457
MELTM,1E1-134E,2009,-10.58,6.074264909,0.053,112.36771,38.572135,55.4659352
VTLTM,1C1-107E,2006,60.867,6.567,7.1,166.6,141.233,55.467
MELTM,1E1-133E,1992,50.06666667,2.933333333,0.2,192.9,97.06666667,55.5
MELTM,ME-2068E,2002,208.1666667,2.3,0.3,298.5,217.1666667,55.5
VTLTM,1C1-090E,1999,31.267,3.433,3.3,115.9,93.2,55.533
ALTM,1A3-048O,2017,28.29618182,4.715054545,1.062189266,117.5052935,83.38509964,55.55875409
VTSSS,VT78,1997,-0.103,0,5.433,62.99,0,55.58
VTSSS,PINE,2014,238.345,0.833,4.26,342.355,0,55.658
MELTM,ME-2068E,2000,176,2.3,0.133333333,271.4666667,193.6333333,55.66666667
ALTM,060315AO,2017,28.00377778,9.828422222,0.498210729,135.2614529,105.0544971,55.67373558
VTSSS,VT78,1993,3.598,0,4.668,72.37,0,55.7
VTSSS,VT45,2013,57.513,0,2.553,143.68,0,55.723
VTSSS,VT33,2016,549.865,0,0.608,596.148,0,55.735
VTSSS,VT76,2011,14.15,0,0.513,90.19,0,55.737
VTSSS,VT06,1993,66.9,0,14.225,147.828,0,55.753
VTSSS,VT06,1994,57.633,0,6.083,141.66,0,55.763
VTSSS,PINE,2010,277.068,0.633,0.28,363.368,0,55.815
VTSSS,VT76,2006,19.453,0,0.683,95.348,0,55.85
VTSSS,VT24,1992,41.878,0,1.918,111.313,0,55.855
VTSSS,VT45,2011,54.915,0,0.12,147.3,0,55.89
VTLTM,1C1-089E,1996,6.333,0,1.8,87.667,66.633,55.933
MELTM,1E1-133E,2002,53.9,3.2,0.4,208.9,100.9,56
MELTM,ME-0441E,2000,54.5,4.866666667,0.7,195.2666667,118.1,56
ALTM,1A1-052O,2017,65.62872727,5.7415,0.236861556,165.546279,137.2176039,56.00684158
VTSSS,VT78,2014,22.278,0,3.888,98.093,0,56.013
ALTM,020265O,2010,25.77,3.26,13.39,87.15,109.72,56.05
VTLTM,1C1-101E,2001,-6,4.933,7.4,78.067,55.033,56.067
VTSSS,VT06,1995,63.443,0,11.03,145.125,0,56.068
ALTM,041007O,2012,18.61,5.37,19.95,89.93,115.18,56.07
